,SRC_obs,SubId,DrainArea,DA_error,Obs_NM,Use_region,DA_Obs,Region,Sub_Reg,DI,CheckArea,AreaError
2507,US,1102630,21393488.7508,1.0854184319,03344500,0,19.7099,0001,00054,0.0,21393488.7508,0.0
2508,US,1047817,2440734137.55,0.99933021514,03159500,0,2442.37,0001,00043,0.4571992135888035,2440734137.5488877,4.557895401113105e-13
2509,US,1048052,2478418693.7,0.99991474875,03159510,0,2478.63,0001,00043,0.4432365255478069,2478418693.69891,4.3962422865183086e-13
2510,US,1037983,548688927.227,1.01363161077,03232300,0,541.31,0001,00043,0.0,548688927.2265179,8.786077921778717e-13
2511,US,1032154,594084677.066,0.77754685828,05504900,0,764.05,0001,00052,0.0,594084677.0658599,2.357760107766704e-13
2512,US,1010482,114405754.284,0.99486725003,06894200,0,114.996,0001,00042,0.0,114405754.28419998,1.7480631602338766e-12
2513,US,1009028,412991183.022,1.00286827183,06895000,0,411.81,0001,00042,0.0,412991183.0224401,1.0655459740245034e-12
2514,US,1050437,592424013.276,1.04445269526,03244000,0,567.21,0001,00043,10.642456025616982,592424013.276505,8.52380287126971e-13
2515,US,1042583,250240482.825,0.99811928757,03056250,0,250.712,0001,00043,0.0,250240482.82471704,1.1306853533632655e-12
2516,US,1122570,290946990.207,1.01202473201,06758200,0,287.49,0001,00009,0.0,290946990.206474,1.807927243958019e-12
2517,US,1010183,52295686.3689,1.00956923492,06894500,0,51.8,0001,00042,0.0,52295686.368879996,3.825326770094224e-13
2518,US,1102824,2748357962.57,1.00107742499,03363000,0,2745.4,0001,00054,0.09295489761981096,2748357962.5744233,1.6093760491650406e-12
2519,US,1120197,61835413.9073,0.99894046796,06696980,0,61.901,0001,00009,0.0,61835413.9072,1.6172236337227118e-12
2520,US,1081446,112582291.426,0.63829759453,06890490,0,176.379,0001,00035,0.0,112582291.426,0.0
2521,US,1048211,350888208.198,0.996162299,03159520,0,352.24,0001,00043,0.0,350888208.19850004,1.4250218540789425e-12
2522,US,1101192,2384159850.21,1.00165945451,03344000,0,2380.21,0001,00054,0.0,2384159850.214426,1.8564201985246745e-12
2523,US,1081057,610990891.177,0.970797609,06888000,0,629.37,0001,00035,0.0,610990891.17681,3.110023574621473e-13
2524,US,1039570,133980922.595,0.69436356972,03232295,0,192.955,0001,00043,0.0,133980922.5945,3.731826539288388e-12
2525,US,1041419,2421301778.93,0.99559696668,03070000,0,2432.01,0001,00043,0.0,2421301778.925878,1.7022993297965828e-12
2526,US,1009591,686093271.815,1.03476905136,06896000,0,663.04,0001,00042,0.0,686093271.8150593,8.635417273515225e-14
2527,US,1040160,3354116274.2,0.99311778259,03056500,0,3377.36,0001,00043,88.05338235491104,3354116274.1994677,1.586558798357735e-13
2528,US,1080881,2294214365.86,0.96073433021,06890500,0,2387.98,0001,00035,0.0,2294214365.8576016,1.045451960136528e-12
2529,US,1032282,43331754.5332,1.06563102902,05509700,0,40.663,0001,00052,0.0,43331754.53314,1.384654884007917e-12
2530,US,1107756,29234253.1579,1.02612331197,05574000,0,28.49,0001,00055,0.0,29234253.1579,0.0
2531,US,1033081,471325540.865,1.01099429615,05506100,0,466.2,0001,00052,0.0,471325540.8651799,3.8166151064504523e-13
2532,US,1122572,436505999.667,0.99724931957,06712000,0,437.71,0001,00009,0.0,436505999.66701996,4.574405853525182e-14
2533,US,1114732,63549802436.9,0.99977978719,06856600,0,63563.8,0001,00016,31.60108455700672,63549802436.92339,3.6808491507174485e-13
2534,US,1047615,2427949234.96,0.97243997619,03244500,0,2496.76,0001,00043,28.361513187984954,2427949234.9584994,6.180551534019024e-13
2535,US,1120181,38373454.9331,0.64138553098,06697450,0,59.829,0001,00009,0.0,38373454.9331,0.0
2536,US,1102471,1216242302.26,0.99069962551,03362500,0,1227.66,0001,00054,0.0,1216242302.2584312,1.2898698290407885e-12
2537,US,1032244,772057651.998,1.00030791117,05505000,0,771.82,0001,00052,0.0,772057651.998265,3.432415312322728e-13
2538,US,1047819,267132067.012,1.01117445307,03274200,0,264.18,0001,00043,0.0,267132067.011836,6.139367015496499e-13
2539,US,1133310,14587870881.1,1.01704413745,06876070,0,14343.4,0001,00032,40.77714291567248,14587870881.107288,4.995916940434978e-13
2540,US,1049713,111720827.523,1.00082261351,03201555,0,111.629,0001,00043,0.0,111720827.52323999,2.1480614344492845e-12
2541,US,1081503,208212783.657,1.00488795201,06889180,0,207.2,0001,00035,0.0,208212783.65659,1.9690940291299484e-12
2542,US,1132247,133673818.575,0.99252909545,06873700,0,134.68,0001,00032,0.0,133673818.57548599,3.6356144857452125e-12
2543,US,1109334,148975224.004,0.94139756968,05586800,0,158.249,0001,00055,64.48748199588589,148975224.003656,2.309163886955661e-12
2544,US,1050425,1701597083.5,0.96615778078,03242500,0,1761.2,0001,00043,57.02519691067652,1701597083.503214,1.8887446843047335e-12
2545,US,1037935,662383041.891,1.02709376795,03232000,0,644.91,0001,00043,0.0,662383041.8909198,1.2112002692375367e-13
2546,US,1101249,2159252352.3,1.00444357459,03360000,0,2149.7,0001,00054,41.268044937679875,2159252352.305169,2.3938446978724055e-12
2547,US,1122505,267119239.888,1.00130914229,06708750,0,266.77,0001,00009,0.0,267119239.88783,6.365031934543169e-13
2548,US,1012349,598970160.992,0.98830175394,06821150,0,606.06,0001,00036,474.0147013122399,598970160.99199,1.6717995276561647e-14
2549,US,1049703,232936890.866,1.01166505625,03274166,0,230.251,0001,00043,0.0,232936890.8663,1.2878603128909894e-12
2550,US,1122309,124241738.023,1.01202073883,06706800,0,122.766,0001,00009,0.0,124241738.02298,1.609552364636237e-13
2551,US,1048566,9465748506.85,1.0068124389,03274000,0,9401.7,0001,00043,0.5628006792891003,9465748506.85178,1.8799953042554063e-13
2552,US,1120280,30359660.6388,0.99337938089,06698000,0,30.562,0001,00009,0.0,30359660.63874,1.9762910482058384e-12
2553,US,1122437,25291754.7769,0.99746233754,06701970,0,25.3561,0001,00009,0.0,25291754.7769,0.0
2554,US,1012363,6173868830.64,1.0015685459,06821190,0,6164.2,0001,00036,4.666770633047523,6173868830.637072,4.743757773324759e-13
2555,US,1011127,540857926.658,0.98040119394,06821140,0,551.67,0001,00036,582.1919205537314,540857926.65866,1.2203978229943773e-12
2556,US,1006705,2742681457.61,1.00469674548,05592000,0,2729.86,0001,00057,464.9934209717158,2742681457.6123915,8.718979529152131e-13
2557,US,1043220,34288491.2628,1.00293937237,03075475,0,34.188,0001,00043,0.0,34288491.2628,0.0
2558,US,1103032,69118470.1184,1.03037328183,03359980,0,67.081,0001,00054,0.0,69118470.11839,1.4466001842841766e-13
2559,US,1081213,70135372.1919,1.00293682528,06890450,0,69.93,0001,00035,0.0,70135372.1919,0.0
2560,US,1006591,237871632.654,0.98649118378,05592050,0,241.129,0001,00057,0.0,237871632.653686,1.3201535109313291e-12
2561,US,1038775,84757109.2215,1.0226485186,03243500,0,82.88,0001,00043,0.0,84757109.22155,5.900189072737669e-13
2562,US,1122438,806263458.829,1.00096023393,06706400,0,805.49,0001,00009,0.0,806263458.828715,3.535189499098578e-13
2563,US,1122491,970631667.921,1.00203545921,06706500,0,968.66,0001,00009,0.0,970631667.9211379,1.420983392244726e-13
2564,US,1122536,6690672815.89,1.23130188631,06702000,0,5433.82,0001,00009,57.462976173149045,6690672815.889806,2.9077727442422516e-14
2565,US,1048310,92265092871.2,1.00094374771,03150700,0,92178.1,0001,00043,2.981508131721633,92265092871.17651,2.5451961989535555e-13
2566,US,1048101,3163937613.2,0.99803720102,03276500,0,3170.16,0001,00043,39.68946136904478,3163937613.1962476,1.1859372897385898e-12
2567,US,1038773,79929343.8132,1.00523617287,03243400,0,79.513,0001,00043,0.0,79929343.8132,0.0
2568,US,1122537,6690785699.44,1.00167310658,06707500,0,6679.61,0001,00009,57.461007385939894,6690785699.443941,5.890991173184529e-13
2569,US,1122577,1235151519.62,1.00187495508,06707000,0,1232.84,0001,00009,0.0,1235151519.620162,1.312589032307072e-13
2570,US,1133055,2993208764.94,1.00493831289,06873200,0,2978.5,0001,00032,300.2922973759145,2993208764.937744,7.536783340617423e-13
2571,US,1120194,14502294.3697,1.20936100551,06697200,0,11.9917,0001,00009,0.0,14502294.3697,0.0
2572,US,1009205,518956844.81,0.99686287637,06906470,0,520.59,0001,00042,443.02085127883765,518956844.809764,4.5470984924028964e-13
2573,US,1099928,751732596.294,0.9579018009,03363500,0,784.77,0001,00054,0.0,751732596.294023,3.0605820469573824e-14
2574,US,1102300,265925479.085,0.95956944064,03362000,0,277.13,0001,00054,0.0,265925479.08513,4.888502248916685e-13
2575,US,1043287,242345435.011,0.69828108976,03075500,0,347.06,0001,00043,0.0,242345435.011231,9.531757873489196e-13
2576,US,1051168,1992249611.94,1.01344972909,03061000,0,1965.81,0001,00043,10.475634263479025,1992249611.9415739,7.899617754809791e-13
2577,US,1122504,306602670.551,1.02051215068,06708800,0,300.44,0001,00009,0.0,306602670.55113,4.239941224957571e-13
2578,US,1132426,5084929419.62,0.97579185498,06874000,0,5211.08,0001,00032,99.08525001902557,5084929419.624532,8.912336785003338e-13
2579,US,1047889,8552359552.98,1.00672845289,03272400,0,8495.2,0001,00043,0.693095796463299,8552359552.976639,3.929615295283744e-13
2580,US,1047162,326151729.154,0.99942308376,03159246,0,326.34,0001,00043,25.254834765146388,326151729.154397,1.2173062515373384e-12
2581,US,1100356,633549490.149,0.99842327657,03358000,0,634.55,0001,00054,0.0,633549490.149278,4.387913928666282e-13
2582,US,1032910,512362651.196,0.98911708725,05506800,0,518.0,0001,00052,0.0,512362651.1958699,2.538384376697083e-13
2583,US,1032041,272067603.515,1.0100519881,05507600,0,269.36,0001,00052,0.0,272067603.51469004,1.1392174181257969e-12
2584,US,1049581,985454699.579,1.00127484208,03276000,0,984.2,0001,00043,412.7162325476,985454699.578891,1.1056549904928369e-13
2585,US,1081380,156121539.378,0.99142412224,06889170,0,157.472,0001,00035,0.0,156121539.37789002,7.043907589479758e-13
2586,US,1037506,3506997058.66,0.99343574351,03057000,0,3530.17,0001,00043,80.891759122421,3506997058.6586576,3.8274813975882815e-13
2587,US,1037570,185660848.794,1.26649691525,03243150,0,146.594,0001,00043,0.0,185660848.794225,1.2119277461494143e-12
2588,US,1047156,295772544.678,1.00173590963,03158200,0,295.26,0001,00043,0.0,295772544.67801994,6.750983605153084e-14
2589,US,1049373,380059192.862,0.97179470931,03234080,0,391.09,0001,00043,0.0,380059192.86191696,2.1846404910475927e-13
2590,US,1047888,8545947398.41,1.00750949317,03272410,0,8482.25,0001,00043,0.6941526255214421,8545947398.414109,4.808574682028928e-13
2591,US,1122677,712787250.202,1.00075430004,06709000,0,712.25,0001,00009,0.0,712787250.2014359,7.913979353508842e-13
2592,US,1134313,4057825947.59,1.04309465053,06873460,0,3890.18,0001,00032,159.23907587075337,4057825947.5857882,1.0379702512646485e-12
2593,US,1050181,92041481.7148,0.9816920339,03231300,0,93.758,0001,00043,0.0,92041481.7148,0.0
2594,US,1032063,674421068.585,0.99387112586,05507000,0,678.58,0001,00052,0.0,674421068.5854601,6.821089521145136e-13
2595,US,1032672,297549456.287,0.77624297268,05513000,0,383.32,0001,00052,0.0,297549456.287032,1.0757100565329848e-13
2596,US,1080810,472237439.249,0.99092966101,06891810,0,476.56,0001,00035,0.0,472237439.249072,1.5247078038365072e-13
2597,US,1009663,568529099.054,0.99776956661,06906300,0,569.8,0001,00042,100.89646366625676,568529099.0535421,8.053816100643604e-13
2598,US,1132294,4298932250.49,0.96501128008,06873500,0,4454.8,0001,00032,141.19021273753586,4298932250.487524,5.758961484234687e-13
2599,US,1133248,14103318511.0,1.0009736622,06876000,0,14089.6,0001,00032,43.889682303797954,14103318510.974895,1.7800436603270105e-12
2600,US,1120583,328583510.859,0.99894661739,06706000,0,328.93,0001,00009,0.0,328583510.85952514,1.598123165396838e-12
2601,US,1047912,787240271.003,0.99007743514,03273500,0,795.13,0001,00043,0.0,787240271.0031619,2.0563761938106445e-13
2602,US,1081379,130177844.025,1.01950742069,06889160,0,127.687,0001,00035,0.0,130177844.02509001,6.91385037791494e-13
2603,US,1046817,426105731.973,1.00932262352,03272500,0,422.17,0001,00043,0.0,426105731.972336,1.5582886898126153e-12
2604,US,1049785,285302056.207,1.03920032129,03235100,0,274.54,0001,00043,0.0,285302056.20713705,4.803017551307116e-13
2605,US,1050011,63368841.8227,1.00273501207,03158195,0,63.196,0001,00043,0.0,63368841.8227,0.0
2606,US,1040630,217488855.834,1.07244612018,03231800,0,202.797,0001,00043,0.0,217488855.83422,1.0115495022599412e-12
2607,US,1047831,692836843.118,1.00188978514,03115800,0,691.53,0001,00043,0.0,692836843.1181661,2.396791423460085e-13
2608,US,1120344,191804403.948,0.99270448284,06705500,0,193.214,0001,00009,0.0,191804403.94818798,9.799735742780595e-13
2609,US,1081339,446291264.182,0.99030591617,06886500,0,450.66,0001,00035,0.0,446291264.182563,1.261565080329995e-12
2610,US,1049673,134002581.129,1.08239431616,03235090,0,123.802,0001,00043,0.0,134002581.128887,8.432337972965582e-13
2611,US,1081256,357350611.364,0.99261301454,06890380,0,360.01,0001,00035,0.0,357350611.36422,6.156439554593972e-13
2612,US,1047495,81072755.4337,0.70027342674,03272300,0,115.773,0001,00043,0.0,81072755.43374,4.935026272568246e-13
2613,US,1133155,13716019331.6,0.99171542317,06875900,0,13830.6,0001,00032,46.60550310036045,13716019331.63013,2.1967296504986985e-12
2614,US,1047322,1188472047.65,1.00189850757,03114500,0,1186.22,0001,00043,0.0,1188472047.6548133,4.049901118347386e-12
2615,US,1099029,31918396779.5,1.00494933376,03341500,0,31761.2,0001,00054,2.274124217090845,31918396779.46413,1.1237907291042131e-12
2616,US,1047058,347891780.902,0.99497148835,03273000,0,349.65,0001,00043,0.0,347891780.90210795,3.1028043090974863e-13
2617,US,1047803,669153273.774,1.00139665645,03115500,0,668.22,0001,00043,0.0,669153273.77408,1.1953828281738312e-13
2618,US,1119657,785760673.702,1.00457781291,06709500,0,782.18,0001,00009,0.0,785760673.7015909,5.20675436466858e-13
2619,US,1032267,865428157.157,0.93860153264,05506500,0,922.04,0001,00052,0.0,865428157.15711,1.271395821194782e-13
2620,US,1119751,6800386970.23,1.0017672777,06708000,0,6788.39,0001,00009,55.54717515064361,6800386970.233442,5.062600550965592e-13
2621,US,1102717,759079062.439,0.99687319418,03359000,0,761.46,0001,00054,329.17336144412434,759079062.439678,8.931128036873931e-13
2622,US,1042047,2703193162.38,0.99971640201,03070260,0,2703.96,0001,00043,0.0,2703193162.3832374,1.1975642407258875e-12
2623,US,1100767,98051984.4683,1.08787095003,03363450,0,90.132,0001,00054,0.0,98051984.4683,0.0
2624,US,1103022,6240594640.34,0.98588216045,03354000,0,6329.96,0001,00054,3.329642268544442,6240594640.341637,2.6223544730409934e-13
2625,US,1081153,319294680.278,0.99419193012,06890350,0,321.16,0001,00035,0.0,319294680.278182,5.701084182973322e-13
2626,US,1050464,117918838.249,0.98546556226,03272200,0,119.658,0001,00043,0.0,117918838.24877,1.950489221589571e-12
2627,US,1050589,160348841.493,0.59529566934,03159000,0,269.36,0001,00043,104.42428750324078,160348841.492951,3.05552678455179e-13
2628,US,1043144,45166585.8192,0.9797099002,03075700,0,46.102,0001,00043,0.0,45166585.8192,0.0
2629,US,1050992,300035240.912,0.99865277897,03061500,0,300.44,0001,00043,0.0,300035240.91229004,9.66673783371061e-13
2630,US,1038613,134459181.707,0.85951559556,03234050,0,156.436,0001,00043,0.0,134459181.70708,5.951191625227337e-13
2631,US,1039556,281475562.752,1.02526248544,03232171,0,274.54,0001,00043,0.0,281475562.75231606,1.122951591795514e-12
2632,US,1037817,6190556342.69,1.00091130406,03062000,0,6184.92,0001,00043,27.90873649563467,6190556342.689372,1.0136693141260314e-13
2633,US,1119656,821643995.341,1.00391475898,06709530,0,818.44,0001,00009,0.0,821643995.3405908,4.979361914140017e-13
2634,US,1007002,84711954.1453,0.94529821395,05591550,0,89.614,0001,00057,0.0,84711954.1452,1.1804909210379718e-12
2635,US,1109199,1133811517.74,1.00867526443,05575000,0,1124.06,0001,00055,8.769992185213345,1133811517.737156,2.5084374127470567e-12
2636,US,1039380,119668726.353,0.77264450584,03232170,0,154.882,0001,00043,0.0,119668726.35309999,8.355298385626311e-13
2637,US,1037924,137079347.358,1.0627788944,03234066,0,128.982,0001,00043,0.0,137079347.35772002,2.0425601976434923e-12
2638,US,1032644,542514183.05,1.01682007544,05508805,0,533.54,0001,00052,0.0,542514183.05003,5.537319005727859e-14
2639,US,1032742,7339700449.37,0.99783844273,05509300,0,7355.6,0001,00052,260.21752121493995,7339700449.367582,3.2938188809835616e-13
2640,US,1009622,698194492.25,1.00963731472,06906000,0,691.53,0001,00042,0.0,698194492.2498499,2.1496087008760502e-13
2641,US,1049719,306584633.453,0.98643704457,03272800,0,310.8,0001,00043,0.0,306584633.453088,2.869565075640476e-13
2642,US,1050514,174225054.655,1.00101727486,03158165,0,174.048,0001,00043,0.0,174225054.65538,2.181141016244745e-12
2643,US,1100976,294142647.543,1.09200567101,03361440,0,269.36,0001,00054,0.0,294142647.5428,6.798523943801856e-13
2644,US,1046955,204753648.733,0.99691630304,03150490,0,205.387,0001,00043,0.0,204753648.73293,3.419018694996937e-13
2645,US,1032268,812479346.427,1.00223191487,05506350,0,810.67,0001,00052,0.0,812479346.42681,2.338762312907831e-13
2646,US,1050588,153685202.687,1.00063939452,03158510,0,153.587,0001,00043,113.67238765980167,153685202.686941,3.839575788426127e-13
2647,US,1100080,1100692047.02,1.00944803879,03361500,0,1090.39,0001,00054,0.5788393575890899,1100692047.0194178,5.289564612938795e-13
2648,US,1046788,372219473.837,0.99801446224,03150480,0,372.96,0001,00043,0.0,372219473.83681,5.105042075986532e-13
2649,US,1049009,37026532.8251,0.96594314998,03158000,0,38.332,0001,00043,0.0,37026532.82505199,1.2964781502155293e-12
2650,US,1103054,859209665.859,1.01761099303,03357500,0,844.34,0001,00054,0.0,859209665.8588109,2.2004632948177937e-13
2651,US,1042816,188231004.157,1.16654997402,03231550,0,161.357,0001,00043,0.0,188231004.1569,5.313502649631698e-13
2652,US,1043055,33977924.9485,1.00144198027,03075905,0,33.929,0001,00043,0.0,33977924.948482,5.297734558379095e-13
2653,US,1132549,513098793.206,0.94336972459,06875800,0,543.9,0001,00032,0.0,513098793.20616,3.1190576423295394e-13
2654,US,1043057,33944784.9701,1.06553614496,03075900,0,31.857,0001,00043,0.0,33944784.97005,1.4730052474923223e-12
2655,US,1009255,4897107363.51,1.0111096491,06905500,0,4843.3,0001,00042,42.383911454848025,4897107363.506284,7.589110336293257e-13
2656,US,1047381,8153688962.58,1.00451258985,03272100,0,8117.06,0001,00043,0.7638451356118927,8153688962.584389,5.382605620895368e-13
2657,US,1114860,147891123.088,1.01965749509,06855900,0,145.04,0001,00016,0.0,147891123.08802998,2.0272438058491e-13
2658,US,1122406,69231477.8429,1.02024047044,06708500,0,67.858,0001,00009,0.0,69231477.8429,0.0
2659,US,1050121,134474225.44,1.00816602647,03271700,0,133.385,0001,00043,0.0,134474225.44017,1.2641266112015024e-12
2660,US,1109497,728687931.126,1.01937207085,05574500,0,714.84,0001,00055,0.0,728687931.1258138,2.5553450568419387e-13
2661,US,1132472,6203947735.08,1.03470696149,06872500,0,5995.85,0001,00032,17.988251099604536,6203947735.078553,2.331940886297015e-13
2662,US,1047807,20013466725.0,0.97234409115,03150500,0,20582.7,0001,00043,2.148556396084347,20013466724.96836,1.5808904851837332e-12
2663,US,1040085,29508487.4221,0.99071638147,03235000,0,29.785,0001,00043,0.0,29508487.4221,0.0
2664,US,1134072,910149752.722,1.03052542796,06871500,0,883.19,0001,00032,0.0,910149752.7215999,4.3956104425226367e-13
2665,US,1047028,7165647846.84,1.01454323444,03271620,0,7062.93,0001,00043,0.9938341522617006,7165647846.841229,1.7155269420472048e-13
2666,US,1047201,544367905.917,1.00086027931,03115400,0,543.9,0001,00043,0.0,544367905.9170799,1.4672103761238504e-13
2667,US,1037958,6555770669.22,1.00324438627,03062224,0,6534.57,0001,00043,24.99342705586072,6555770669.215638,6.65384215424544e-13
2668,US,1122643,29110311.7264,1.00352701759,06710150,0,29.008,0001,00009,0.0,29110311.7264,0.0
2669,US,1049948,1188327862.94,0.99959443725,03157500,0,1188.81,0001,00043,0.0,1188327862.9408216,6.913836233304473e-13
2670,US,1081602,44043587.2203,1.0062275758,06889140,0,43.771,0001,00035,0.0,44043587.220290005,2.268486563208418e-13
2671,US,1050995,172068763.704,0.85393079823,03242200,0,201.502,0001,00043,0.0,172068763.704,0.0
2672,US,1012450,172743584.797,1.01982209154,06821080,0,169.386,0001,00036,0.0,172743584.79692003,4.628804656343752e-13
2673,US,1102840,154344273.26,1.01004039827,03359500,0,152.81,0001,00054,0.0,154344273.26045,2.9156576952883005e-12
2674,US,1102748,5151594560.35,0.9841824091,03353660,0,5234.39,0001,00054,4.91509026230735,5151594560.346025,7.715891660758322e-13
2675,US,1047194,288333509.772,1.00293404909,03115650,0,287.49,0001,00043,0.0,288333509.77186996,4.510656253681554e-13
2676,US,1115743,681303881.317,0.98153616279,06825500,0,694.12,0001,00016,0.0,681303881.31751,7.485313891246683e-13
2677,US,1039626,30629561.7686,1.00221064618,03062215,0,30.562,0001,00043,0.0,30629561.76853,2.285315253183226e-12
2678,US,1109267,1465440076.18,1.00677398438,05575500,0,1455.58,0001,00055,5.263445019968943,1465440076.181548,1.0563733442733404e-12
2679,US,1049136,1354874575.09,1.00214098958,03275000,0,1351.98,0001,00043,0.0,1354874575.0927646,2.040559247396069e-12
2680,US,1047784,19789029616.7,1.0017783636,03150300,0,19753.9,0001,00043,2.198608368464803,19789029616.719597,9.90250670855454e-13
2681,US,1109450,113659855.571,0.84069184138,05575800,0,135.198,0001,00055,0.0,113659855.57142,3.695272418742655e-12
2682,US,1006813,1272515426.55,1.03872874738,05591200,0,1225.07,0001,00057,0.0,1272515426.5524473,1.923251116187059e-12
2683,US,1049597,933526836.816,0.98479527904,03242050,0,947.94,0001,00043,0.0,933526836.8163872,4.147623369688447e-13
2684,US,1032203,211681177.664,1.02162730533,05503800,0,207.2,0001,00052,0.0,211681177.6642,9.448331105814575e-13
2685,US,1049750,853567900.769,0.98967836652,03231000,0,862.47,0001,00043,121.8883737034082,853567900.7686241,4.4048762717579825e-13
2686,US,1032335,6174226673.08,1.01441332015,05507800,0,6086.5,0001,00052,365.6154291806578,6174226673.08471,7.628805513842265e-13
2687,US,1039125,80097847.3683,0.84037526616,03231620,0,95.312,0001,00043,0.0,80097847.3683,0.0
2688,US,1038219,213639762.407,0.92681342418,03157000,0,230.51,0001,00043,0.0,213639762.40713298,6.224401347187578e-13
2689,US,1114763,60990113255.6,0.99950366198,06856000,0,61020.4,0001,00016,35.01665988134624,60990113255.59363,1.0445208401066247e-13
2690,US,1042174,2919285321.75,0.99570423133,03070350,0,2931.88,0001,00043,0.0,2919285321.753697,1.2663779247629919e-12
2691,US,1081596,27101337.2066,0.99655588184,06889120,0,27.195,0001,00035,0.0,27101337.20659,3.689367459933599e-13
2692,US,1081154,237953839.745,0.98471671382,06890092,0,241.647,0001,00035,0.0,237953839.745441,1.853237438165751e-12
2693,US,1110452,78755854.5694,0.93850820546,05575830,0,83.916,0001,00055,0.0,78755854.56937,3.8087374770065753e-13
2694,US,1047663,354747354.756,1.00711831352,03150250,0,352.24,0001,00043,0.0,354747354.75604504,1.2702310770206856e-13
2695,US,1047308,8290617150.92,0.99502968075,03230700,0,8332.03,0001,00043,5.940622561955436,8290617150.921041,1.2549833869529968e-13
2696,US,1119664,934803396.614,1.00257764545,06712500,0,932.4,0001,00009,0.0,934803396.6135318,5.007843165328386e-13
2697,US,1049595,918883337.425,0.98277343867,03242000,0,934.99,0001,00043,0.0,918883337.4250872,9.496439471381121e-14
2698,US,1050782,3500522064.16,0.99819270349,03071000,0,3506.86,0001,00043,0.0,3500522064.161219,3.4831164928479674e-13
2699,US,1046574,7115719773.48,1.01192712778,03271601,0,7031.85,0001,00043,1.0080185910906214,7115719773.48016,2.2515963283626396e-14
2700,US,1050641,337063011.28,1.00107814458,03115300,0,336.7,0001,00043,0.0,337063011.28008,2.3748983203277815e-13
2701,US,1042677,28524643.0064,1.00121597074,03062400,0,28.49,0001,00043,0.0,28524643.0064,0.0
2702,US,1102488,561443500.15,1.02251675557,03353800,0,549.08,0001,00054,0.0,561443500.1495779,7.518478603573454e-13
2703,US,1046575,7115296006.41,1.01186686383,03271600,0,7031.85,0001,00043,1.0081402408282178,7115296006.412321,3.262328487868474e-13
2704,US,1032632,6465492958.33,1.00658440627,05508000,0,6423.2,0001,00052,333.91417010705476,6465492958.329552,6.93260253471395e-14
2705,US,1114098,3826373852.57,1.04629208346,06825000,0,3657.08,0001,00016,0.0,3826373852.567253,7.179274619397499e-13
2706,US,1119721,38796974.0192,1.04024490614,06711545,0,37.296,0001,00009,0.0,38796974.0192,0.0
2707,US,1122469,118286624.599,0.99500024898,06710992,0,118.881,0001,00009,0.0,118286624.59870602,2.4853613854486957e-12
2708,US,1114866,866489500.613,1.01379372951,06855800,0,854.7,0001,00016,0.0,866489500.6125512,5.179785500472545e-13
2709,US,1009265,18009769512.2,1.0106946166,06902100,0,17819.2,0001,00042,0.028084013392578447,18009769512.189056,6.076905341661536e-13
2710,US,1120008,7970211962.86,1.00270508835,06710000,0,7948.71,0001,00009,158.95354498197077,7970211962.85619,4.780210252621473e-13
2711,US,1102000,854350685.902,0.9965713888,03341420,0,857.29,0001,00054,0.0,854350685.9018087,2.2380938365792623e-13
2712,US,1038220,154873083.357,1.26419782834,03156900,0,122.507,0001,00043,0.0,154873083.35683298,1.0783811559795866e-12
2713,US,1038555,6697511582.76,1.00268003413,03062445,0,6679.61,0001,00043,23.98077539064274,6697511582.757099,4.33157484635853e-13
2714,US,1007040,18817313.2875,0.902530674,05591500,0,20.8495,0001,00057,0.0,18817313.2875,0.0
2715,US,1038556,6697610889.26,1.00269490124,03062450,0,6679.61,0001,00043,23.980094289830767,6697610889.257216,4.156370645619001e-13
2716,US,1122482,122497239.326,0.99781078903,06710995,0,122.766,0001,00009,0.0,122497239.32629602,2.4164754140133124e-12
2717,US,1049316,81378036.1507,0.93791316949,03241990,0,86.765,0001,00043,0.0,81378036.15077999,9.829363925721394e-13
2718,US,1038567,699400034.753,0.97486867674,03230900,0,717.43,0001,00043,181.4936432885421,699400034.7529941,8.522253619338265e-15
2719,US,1041579,517476367.706,0.99898912685,03070500,0,518.0,0001,00043,0.0,517476367.706362,6.996234706729873e-13
2720,US,1049404,735851252.87,1.03313619217,03272010,0,712.25,0001,00043,0.0,735851252.8698272,2.34902732277022e-13
2721,US,1040651,173780016.604,0.93972733203,03242150,0,184.926,0001,00043,0.0,173780016.60369,1.783886108051339e-12
2722,US,1110511,102488924.832,1.00434044286,05512500,0,102.046,0001,00055,0.0,102488924.83181,1.8539047677025342e-12
2723,US,1114124,4640417046.87,0.98173524025,06826500,0,4726.75,0001,00016,24.69840222370222,4640417046.867766,4.813156288463243e-13
2724,US,1114123,4639768336.96,0.98429469578,06826000,0,4713.8,0001,00016,24.705447227782816,4639768336.96126,2.715229900461121e-13
2725,US,1099880,109226200.123,0.87858912583,03353910,0,124.32,0001,00054,0.0,109226200.1233,2.746640256439372e-12
2726,US,1040455,172921248.78,0.96760812926,03272700,0,178.71,0001,00043,0.0,172921248.77969998,1.7350093270412983e-12
2727,US,1047240,189127351.737,1.000303336,03150200,0,189.07,0001,00043,0.0,189127351.737345,1.8242812745674915e-12
2728,US,1038105,162821710.118,0.9947076763,03062500,0,163.688,0001,00043,0.0,162821710.11800003,1.8303653957507879e-16
2729,US,1081479,254952018.907,0.99431386805,06889992,0,256.41,0001,00035,0.0,254952018.907,0.0
